"speciesid","population","season","mean.emergence","median.emergence","q1","q3","first","last","sd","run"
19,48,41,150.895833333333,151,148,154.25,140.35,157,5.07073196836862,6
8,638,42,85.4184952978056,85,82.25,88,78,94,5.03695320360742,6
11,83,42,137.072289156627,137,136,140,127.2,143,4.44418812726135,6
16,412,42,75.1116504854369,75,71,79,65,85,6.07232645758356,6
18,415,42,136.178313253012,136,132,140,126,148,6.74246848016239,6
19,50,42,151.56,153,147,155.75,143.45,160,6.07154621734758,6
8,637,43,77.0031397174254,76,74,80,69,86.1999999999999,5.40963409761427,6
11,80,43,134.7375,135,133,137,128,141.05,3.58175315958575,6
16,405,43,68.0740740740741,68,64,72,59,77,5.95273832024816,6
18,420,43,131.769047619048,131,127,135,122,144,7.12965463570693,6
19,52,43,154.538461538462,155.5,151.75,159,145.55,160.45,5.13527416249434,6
8,631,44,86.8320126782884,86,84,89,80,96,5.08689466878051,6
11,80,44,137.1625,137,135,139,132,141.1,3.40306544609118,6
16,399,44,76.1102756892231,76,73,79,67,86.1,5.64955369555688,6
18,428,44,137.067757009346,136,133,140,128,148.65,6.90128370211443,6
19,57,44,152.157894736842,152,149,155,143.4,162,5.37118460492193,6
8,612,45,72.9591503267974,72,70,76,65,83,5.29180862812923,6
11,87,45,134.64367816092,135,132,137,130,140.7,3.76018620114858,6
16,412,45,65.5339805825243,65,62,69,56.55,75.45,5.78708274482798,6
18,437,45,128.87643020595,128,124,133,119,140.2,6.90886400982401,6
19,47,45,155.808510638298,157,155,159,146.6,162,5.20300205095824,6
8,628,46,75.9028662420382,75,73,79,68,85,5.26749758865764,6
11,94,46,134.840425531915,135,133,137,128,141.35,4.31875925902401,6
16,374,46,67.427807486631,67,64,71,59,76,5.49178055142753,6
18,454,46,130.79295154185,130,126,134,121,143,7.22525272363424,6
19,44,46,155.227272727273,155.5,153,158.25,148,161.85,4.35015977447093,6
8,627,47,53.7527910685805,53,50,56,47,64,5.05570923527188,6
11,113,47,127.955752212389,128,126,130,122.6,133,3.14923284459591,6
16,382,47,49.3376963350785,49,46,53,40,59,5.86359316997062,6
18,442,47,116.472850678733,116,112,120.75,106,127,7.43927406794001,6
19,34,47,159.970588235294,160.5,156,162,151,169.05,5.76554706656941,6
8,606,48,51.4389438943894,51,48,54,44,60.75,5.10796508529076,6
11,118,48,127.652542372881,127,125.25,130,120.85,133.15,3.74936374920202,6
16,394,48,48.2335025380711,48,45,52,39,57,5.80263118489642,6
18,447,48,115.686800894855,115,111,119,106,129,7.12542220057882,6
19,28,48,162.25,162.5,159,166,151,173.9,7.51603224718606,6
8,626,49,48.4600638977636,48,45,51,42,57,4.83975232381891,6
11,117,49,126.008547008547,126,123,129,119.8,132.2,4.37763856689199,6
16,396,49,46.0328282828283,46,42,50,35,56,6.12952457163164,6
18,441,49,113.560090702948,113,109,117,104,125,6.64773672975381,6
19,20,49,163.85,164,161.75,167,157.75,170.15,4.5569495798927,6
8,598,50,60.6220735785953,60,58,63,54,70,4.8312544415156,6
11,119,50,129.394957983193,130,128,131,123,135,3.6942889671486,6
16,427,50,54.8173302107728,55,51,58,45,64.7,5.9681769057643,6
18,436,50,120.580275229358,121,116,124,110.75,132,6.47083472150542,6
19,19,50,158.315789473684,159,156,163,149,166.1,5.82191865643151,6
8,584,51,42.9383561643836,42,40,46,36,52.85,5.182398767407,6
11,132,51,124.909090909091,125,123,127,118,131,3.92769486512185,6
16,409,51,41.5158924205379,41,38,45,32.4,52,5.91403836249852,6
18,457,51,109.90590809628,110,106,114,101,120.2,6.28332415097869,6
19,16,51,164.125,163.5,161.5,167.25,159.25,169.25,3.82753184180093,6
8,558,52,23.9802867383513,24,21,27,17,33,5.21473935689622,6
11,143,52,119.216783216783,120,118,121,113.1,124,3.70028521957365,6
16,427,52,26.5573770491803,26,23,30,17.3,36,5.80621010066696,6
18,448,52,97.6986607142857,96,94,102,89,110,6.81364586799032,6
19,18,52,169.722222222222,169.5,167.25,172.75,164.55,174.45,3.67512393637445,6
8,542,53,9.87084870848708,9,6,13,2,19,5.23159734102513,6
11,134,53,114.917910447761,115,113,117,109.65,120,3.26533054542223,6
16,451,53,15.6718403547672,16,12,19,6,25,6.16395118094907,6
18,454,53,88.8810572687225,88,85,92,79,102,7.16435515253675,6
19,17,53,172.823529411765,174,170,176,167.8,178.2,4.17185950922438,6
8,521,54,12.0806142034549,12,9,15,4,21,5.17401313582802,6
11,140,54,115.5,116,113,118,110,121,3.48790304135583,6
16,462,54,17.4285714285714,17,14,21,8.05,28,5.89480135265767,6
18,455,54,90.0307692307692,90,86,93,80,103.3,6.87387463448972,6
19,19,54,173.105263157895,174,172.5,175,164.9,177.6,4.29333769205402,6
8,504,55,4.51587301587302,3,1,6,1,13,4.31601415229021,6
11,152,55,112.901315789474,113,111,115,107,119,3.88537735588576,6
16,480,55,11.0791666666667,11,7,15,1,20,5.66883426961307,6
18,442,55,85.0882352941177,85,81,89,74,97,6.72248044727631,6
19,19,55,173.842105263158,174,172.5,175,168,178.1,2.89181138724765,6
8,389,56,1.54241645244216,1,1,1,1,5,2.02977204584139,6
11,185,56,111.410810810811,112,109,114,104,117,3.83262480892266,6
16,508,56,5.73425196850394,5,1,8,1,14,4.76698127589255,6
18,495,56,80.6626262626263,80,76,84,72,91,6.24899321216671,6
19,22,56,176.363636363636,176.5,174,178.75,172.05,182.9,4.05375140245433,6
8,286,57,1,1,1,1,1,1,0,6
11,191,57,104.376963350785,104,103,107,98,109,3.52648523301173,6
16,557,57,1.0394973070018,1,1,1,1,1,0.45107995759091,6
18,539,57,67.5250463821892,67,63,71,57,80,7.0207356017755,6
19,23,57,181.695652173913,182,179,185.5,173.1,188,5.36346887927695,6
8,213,58,1,1,1,1,1,1,0,6
11,256,58,100.0546875,101,98,103,94,105,3.81598000929939,6
16,445,58,1,1,1,1,1,1,0,6
18,658,58,59.2203647416413,58.5,54,63,50,72,7.18245019017473,6
19,22,58,185.409090909091,185.5,183.25,188,179.05,190.95,4.10178928330982,6
8,151,59,1,1,1,1,1,1,0,6
11,310,59,102.616129032258,103,101,105,97,108,3.52307206100739,6
16,314,59,1.00636942675159,1,1,1,1,1,0.11286652959662,6
18,788,59,64.8324873096447,64,61,68,55,77.65,6.89694408922179,6
19,28,59,183.857142857143,184,180.75,187.25,175.7,190.65,5.08238997231498,6
8,91,60,1,1,1,1,1,1,0,6
11,372,60,102.844086021505,103,101,105,97,109,3.9220700394304,6
16,206,60,1,1,1,1,1,1,0,6
18,899,60,64.1601779755284,63,60,68,54,76,6.74915934479141,6
19,26,60,183.769230769231,184.5,182,186,176.5,188.75,3.95279842448554,6
8,66,61,1,1,1,1,1,1,0,6
11,386,61,100.624352331606,101,99,103,94.25,106,3.82287411021511,6
16,143,61,1,1,1,1,1,1,0,6
18,975,61,60.2174358974359,60,56,64,50,72,6.84125542276345,6
19,23,61,184.304347826087,185,182,187,178.1,188.9,4.13889294167036,6
8,37,62,1,1,1,1,1,1,0,6
11,450,62,101.897777777778,102,100,104,96,107.55,3.46773154794196,6
16,95,62,1,1,1,1,1,1,0,6
18,993,62,61.4813695871098,61,57,65,52,72,6.46780997434802,6
19,22,62,182.954545454545,185,180.25,186,171.25,188.95,6.29797603714893,6
8,24,63,1,1,1,1,1,1,0,6
11,466,63,98.9871244635193,99,97,101,93,105,3.74852594592477,6
16,54,63,1,1,1,1,1,1,0,6
18,1033,63,55.9012584704743,55,52,60,46,67,6.71440719040731,6
19,18,63,184.555555555556,185.5,182,187.5,174.7,191.9,5.6487606368146,6
8,18,64,1,1,1,1,1,1,0,6
11,477,64,99.3522012578616,100,97,102,93,105,3.68360841901257,6
16,25,64,1,1,1,1,1,1,0,6
18,1062,64,56.6638418079096,56,52,60,47,68.9499999999999,6.68018519198894,6
19,15,64,185.6,187,184,187,180.3,190.6,4.11963937395357,6
8,8,65,1,1,1,1,1,1,0,6
11,492,65,97.729674796748,98,96,100,91.55,103,3.67937133454195,6
16,9,65,1,1,1,1,1,1,0,6
18,1073,65,53.7148182665424,53,49,57,44,66,6.97361327288912,6
19,15,65,186.333333333333,188,183.5,189.5,179.2,191,4.56174569759471,6
